Gene Symbol	K_Virus_0	K_Virus_3	K_Virus_6	K_Virus_9	K_Virus_12	K_Virus_18	K_Virus_24	K_Virus_30	K_Virus_36	K_Virus_48	K_Virus_60	K_Virus_72	K_Virus_D5	K_Virus_D7
Clca1	0.00483417446911	0.424625895745	-0.262915300992	0.221340699849	-0.0758156666644	-0.0158225040061	0.378065039341	0.687642307765	0.473044524418	0.666649804585	0.890255101472	0.572434933118	0.432141169584	0.490366774993
Retsat	0.199436265989	0.106499732333	0.178861129379	0.178895730037	0.39610426394	-0.21665705558	-0.159850086941	-0.378959665113	-0.217530712247	-0.342935473517	-0.133113709462	-0.34625752848	-0.504852235105	-0.652017657051
Cnn3	-0.0989830799779	-0.244722855056	0.281790581777	-0.05183709937	-0.0736591605643	-0.103875949797	0.0906963160642	-0.0362360366318	-0.321699596502	-0.316910161771	-0.107647117893	-0.272751880876	-0.242551668237	-0.138514052089
Cnn2	0.0876731698501	0.129190939758	0.293595850243	-0.315338392808	-0.00942932980184	0.108677306946	-0.148418282798	-0.166343120324	0.0614301357853	-0.512971037395	-0.457687384098	-0.206145114855	-0.164260084204	-0.274928090552
Theg	0.111833130946	0.039014010816	-0.0302980225281	-0.0612643231232	0.0364402273379	0.0251110847908	-0.00210668815918	-0.0635692099435	0.104945771391	0.0500679664474	-0.0482008602204	0.00203476388417	0.0426871446072	0.035983002057
C330018A13Rik	-0.216983196065	-0.0592498417916	-0.272870355607	-0.977289474601	-0.33528282768	-0.231417193286	-0.446166669516	-0.130081587963	0.375450523202	0.246193304819	-0.0570152137844	0.0826624217802	0.290278847649	0.152531238356
Hadha	0.0492487125629	0.0758205822027	0.0600093771189	-0.0496766329891	0.134259493553	-0.0238948124952	0.0895643939996	-0.0439898429219	-0.145897225856	-0.130042089965	-0.064812945762	-0.0824050741773	-0.17695872865	-0.216035331982
6430604M11Rik	-0.0500134918338	-0.019500511932	-0.0341420414158	-0.00367708039307	-0.0218718607694	-0.0424845841427	0.180226611176	0.105942443939	0.0536542564715	-0.13202139261	-0.0301802343491	-0.0450940737744	0.0582499144432	-0.0372807692336
A030014E15Rik	-0.00791259011346	-0.0450471686291	-0.0594945123663	0.125555445769	0.0403731110497	0.105409007683	0.0425459960923	0.154720696613	0.0525365773863	0.0595798978192	-0.187019277554	-0.175570220761	-0.0716862576434	-0.15942279956
Cox6a2	0.113418549305	0.373172906607	-0.321262470609	-0.0242358224849	0.077531841013	-0.165640825424	0.0238660724564	-0.0366609727663	-0.510380562998	-0.824502016907	0.291290084557	0.274686210987	-0.112894700598	0.0344223424444
Sept10	0.155639132605	0.0806401199087	0.193994981892	0.149914405331	0.0955251773714	0.078197803841	-0.0631926234503	-0.112368835595	-0.00455372826528	0.128264350076	0.206401560432	0.0393477172075	0.0588743374851	0.0601219101545
Olfr802	-0.0366337506864	0.0559093478167	0.0250613773722	0.0352968909704	0.03456137689	0.0593527261646	0.00153921613596	-0.0507050494275	0.0364249043981	-0.0559399338171	0.00651686022483	-0.00245378329734	-0.0382660957814	0.00953357499176
Trim60	0.114940738356	0.0655415986304	-0.0666331596491	-0.243465703229	-0.103113388466	0.026627797316	-0.172536114322	-0.179647504366	0.235906797212	-0.145983442589	-0.159509246081	-0.0238481694004	0.170497899521	-0.0863891905388
Krtap4-13	0.0358401647561	0.0176927926614	-0.0138834404595	-0.285655235644	-0.00112169849933	-0.0690092099419	-0.133644149749	-0.019208734699	0.176823314869	0.090313875784	-0.0565586008349	0.0358122364668	0.16886873115	0.0310821968409
Mgmt	-0.00321711241462	-0.0491854526725	-0.156652673609	-0.393218655921	-0.182416355633	-0.0773418605445	-0.334503328337	-0.0600464046161	0.24587043339	0.0540908629831	-0.213219543085	-0.142015387353	0.152394468335	-0.110710420953
Fgf13	0.114825414655	0.0530499165012	0.0333824572664	-0.0345585556365	0.0917910762914	0.0871895432659	0.00263892977828	0.124885283814	0.182028252556	0.14219895583	-0.0779631336025	-0.0210004468409	0.0983591285835	0.140342705737
Fgf12	-0.0473081506817	0.186416169285	-0.163474802805	-0.129931712486	-0.0813428387015	-0.110460979956	-0.0535113010921	0.0328847136242	-0.441332322189	-0.657233792498	0.0162472811201	-0.105886347949	-0.364818726837	-0.0980822219442
Fgf11	-0.137430050493	-0.134073306954	-0.164187908043	-0.398744603967	-0.296713782783	-0.110080250727	-0.141230373307	-0.0600204250918	0.00752570795512	-0.112745171627	-0.360270891424	-0.035216732254	0.0109559493836	-0.17218362791
Fgf10	0.118312416002	-0.133207580344	0.0146569457501	0.016205465187	-0.155159349929	-0.0800411166349	-0.0529057593524	-0.179941409941	-0.149810609187	-0.295191294631	-0.352695741701	-0.0101656172611	-0.103480590656	-0.250289856759
Fgf17	0.0186816823371	0.00788875776855	-0.143115303204	-0.133509929489	0.00204675786927	0.0602629027871	-0.0833477195557	-0.0944019729141	0.0497376005624	-0.0107524844617	-0.0818810399304	-0.0255782530361	0.074223436921	0.0387008462255
Fgf16	0.0087581911478	0.114502556878	0.027204016018	0.0508377503467	-0.00483997799087	-0.0528373402584	0.0339517780075	0.0234543578676	-0.0536430828678	-0.0738621170195	0.0666813791557	-0.0562856140909	-0.0427040639568	-0.0194017098355
Fgf15	0.0165864593063	0.0045867436928	-0.0529869434116	-0.122505020291	0.00199852246365	0.0236283205914	-0.108858206014	0.0140870550455	0.0341678647541	0.0534888140063	-0.0438781381624	-0.00830990786696	0.0756362405619	0.0680614264821
Fgf14	-0.0284707548901	-0.073422143463	-0.0327113342453	-0.116439918644	-0.0589858310575	0.0751099872969	-0.11923856946	-0.0342354698107	0.147434544097	0.0470547482529	-0.0316335709948	0.0876835290702	0.17388369148	0.154343145372
Slc38a8	-0.139530556798	-0.020389551251	-0.143591951668	-0.175523444262	-0.0194070746922	-0.0208259328263	-0.047783032235	-0.0377501635397	-0.0105815103091	0.0289579494982	-0.169177550785	-0.12368018178	0.0569276998406	0.000112741453559
Ikbip	0.140882282153	-0.214063419629	-0.0731948740717	0.18314085759	0.0146096245421	0.113231863101	-0.0568740868677	0.191240458119	-0.0923448177174	-0.280224669052	-0.197154702208	-0.116205761132	-0.409918056257	-0.512065608526
E230029C05Rik	-0.0163721649791	-0.0203541335147	-0.208832775349	0.10727860261	0.0533203460248	0.0937382397989	0.233874800113	0.176651408123	-0.0269377349863	-0.0541609651372	0.248654783311	-0.0831162620205	-0.203329569293	0.121569232299
Myoz1	0.117133863092	0.0717475706502	0.0209702818667	-0.00568351109524	-1.23604911074	-0.00849526135534	0.0592424024634	0.002178797519	-0.0100086953975	-0.694475303892	0.0613840326958	-0.0292794589537	0.525380294302	-0.112770444356
Skp1a	-0.0580074533675	-0.430557303815	-0.177258749091	-0.107872176813	0.0154479989429	-0.324992928687	-0.0660647538677	-0.367308918195	0.0296833585552	0.411616972167	0.374090765418	0.227651334798	0.325571875545	0.0855177253869
Arsi	0.350095937978	0.261167325393	0.172955929335	0.137034488688	0.23162475977	0.154384186396	0.175676300355	0.37827986118	0.364362927264	0.350079531944	0.597399011003	0.128464114665	0.364931075654	0.329848375326
Lmcd1	-0.311756423092	-0.252340890767	-0.00603306973004	0.0682752140194	-0.109940161378	0.17242412829	0.0171669431201	0.0993888795398	-0.417593944499	-0.404448314679	-0.0785822112971	-0.10338237066	-0.331871880386	-0.281914834323
Btg4	0.0945324481742	-0.130857107533	-0.119282236439	-0.149369347896	-0.162069370678	-0.237209153421	-0.296732270094	-0.0500724826202	0.0963823592532	-0.0110471816555	-0.0875023232885	0.472283259381	-0.00708536793992	0.0118321411574
Arsj	0.165552331991	-0.388614741972	0.272352684963	0.163721335396	-0.0182485815273	0.0228624385503	0.208260226124	0.198377788325	0.178073262385	0.210996119322	0.25951932489	0.184555801747	0.0857233159277	0.234018757908
Muc19	0.00497791871079	0.0823508887937	-0.0981585829314	0.058231322358	-0.209997030742	0.0876696843964	0.0647414864974	-0.00595817094895	-0.320677094008	0.00595239397852	-0.128805034216	-0.117419467516	0.142235745938	-0.0362443811219
Muc16	0.800171567618	0.940300089927	-0.0975473260138	0.434829748321	-0.021840411935	-0.0104586730755	-0.340936800344	0.0452636583428	-0.0698783088921	-0.676645553654	-0.593990911025	0.129170894304	0.108080037399	-1.34045138645
Muc15	-0.0662881030061	0.0293727571667	0.0335109036406	-0.0201349231502	-0.0218050589528	0.0486221733217	-0.00738520178846	-0.0176450723595	0.0282235938579	-0.0441868698831	0.0494646063133	-0.0127378493666	0.0359832900206	-0.00536920729034
Muc13	-0.087243861854	-0.000572482845252	-0.00419563003169	0.086013962467	0.0368680584818	-0.0746200373916	0.0295173480101	-0.00494744329317	-0.044158000588	0.0291658457442	0.214781260398	0.0553904352492	0.132428455051	-0.0612687752074
Angel2	0.0513049007173	-0.170842460496	-0.00674285648497	-0.091979789687	-0.0474296464905	-0.0366898326658	-0.0154658993508	-0.0624354514633	0.0831036113097	-0.013466692587	-0.0737060569586	-0.0850613354761	-0.0549689511797	-0.0780224828702
Angel1	0.0862478217501	0.044446337412	-0.140684271992	-0.0552809366174	0.0611511408743	-0.071272146304	0.334582877736	0.0551538010517	-0.326685562096	-0.0744486278585	0.133392188874	0.0922583901354	-0.133423293375	-0.163270837512
Snrpd2	0.116298065589	0.23915924667	0.00883759128287	0.302277591546	0.320852136244	0.0933570381062	0.192009417429	0.0405089501941	-0.221034943122	0.0259953512096	0.173655757427	-0.207939164931	-0.421597718782	-0.298269514198
Dnlz	0.110779772865	0.189312304317	0.156098035381	0.112010492524	0.280818223294	0.049655458577	0.00980145256427	0.0134080110934	-0.0463052161263	-0.136386855918	-0.0128745515901	-0.183805413619	-0.314893439981	-0.313492605901
Prss47	-0.0785955685955	-0.046184427921	0.0731093634983	-0.031711386186	0.0308652184799	0.0154657854042	-0.0541906810472	0.0443013768412	-0.012126777832	-0.0635006214951	-0.0204961500929	-0.00768912213602	0.0197542822349	-0.00239555086662
Olfr312	-0.77143890398	-0.546636588009	-0.20042510525	-0.832334644553	-0.630395959732	-0.0439391361695	-0.748990627081	-0.236899727003	0.31867254498	0.350963552169	-0.249584520676	0.0206696354235	0.654161891313	0.116902431938
Prss45	0.105695206194	0.11934925497	0.0738525253725	-0.0312935629505	0.0150310567284	0.0402924147479	0.065738419329	0.0491160539605	0.0565766093443	0.0169344120276	-0.0247614419231	-0.0103435662478	-0.0505879206673	0.0119608421198
Prss42	-0.0678083920378	0.0448371451001	0.00517942025653	-0.0520275202814	0.0390841441463	0.0208203649078	0.048697677789	0.0304768885636	0.0574391297078	-0.0173288842524	0.00836867420584	0.178248993714	0.0615749947916	0.0950554374731
Prss43	0.0141871293063	-0.0419410861234	0.0827028162387	0.00140190748181	0.0993192604943	-0.0168489180649	0.0067976948936	0.0699530294281	0.223520564516	-0.0782213296772	-0.00779143865121	-0.116259326216	0.0408517054099	0.14237411931
Prss40	-0.101106265247	0.0711071606067	-0.0530134525173	-0.0079279769778	-0.0300062439716	0.0337825285039	0.0777558427836	0.0223907742303	-0.025709597863	0.0240178528111	0.143146112403	0.0374230879354	-0.0262455126046	-0.0172652439239
Prss41	-0.0253617740942	-0.0171861397306	0.0133622282499	-0.048466790621	0.0307790350016	0.0413324194935	0.0722938576184	-0.0383382145396	0.0935848923187	0.0649093291768	-0.0491165037285	0.00422863644202	0.0461644388634	-0.0741679390484
Olfr318	-0.0148599967722	0.0520730111281	0.0437569678651	-0.0983855381853	0.0537369888489	0.0451571876232	-0.028011641395	0.0129409214988	0.142091251613	0.0887973593343	-0.039679172644	-0.09055216174	-0.0678662309301	-0.0555920989219
Olfr319	-0.0577375204762	0.0973263646101	-0.469219029408	-1.11100675139	-0.245632291059	-0.137625465081	-1.20916497755	-0.194406047196	1.47247974327	0.80844644442	-0.163308757646	0.159657360741	1.24501096936	0.596148087021
Sept12	-0.298999452434	-0.0042466842235	-0.00451742105957	0.0100197229559	-0.129942349676	-0.0212125224958	-0.0906228961399	0.064822286467	-0.00299727900216	0.129917105344	0.00322991879549	0.0247907310484	0.00574941999427	0.0554440150274
2610206C17Rik	0.0635724650798	0.0301894074914	-0.0940954324384	0.0336363162177	-0.0452414401189	0.0401649410742	-0.074949786683	-0.105411117727	-0.0964074265039	-0.169595740162	-0.154023038169	-0.0822765500381	-0.195188627492	-0.127121325623
Phc1	0.0353700476963	0.0887029102018	0.0960246407281	-0.00133552737212	0.163579474777	-0.0372062836148	-0.0181673155994	-0.0277426474779	-0.139142970264	-0.172450993848	-0.101759647933	-0.106107306232	-0.182977895086	-0.0602198542064
Phc3	-0.0698640605659	-0.0277099843607	-0.0293639247645	-0.00085899379846	0.00194008038635	-0.0943590665042	0.0152336229703	0.0693462673325	-0.026849000727	0.0175842730293	0.0212832039291	-0.0112284501767	-0.047980275473	0.0573220066876
Phc2	-0.0197322478498	0.180040860684	0.0751803732537	0.0767403151662	0.0504129440578	0.0286501349148	0.140575906617	0.0268543466523	-0.231669652644	-0.0270487492701	0.0912942585799	0.0562186006216	-0.025045687966	0.0288320731084
Npy1r	0.160758055097	0.0103150110565	0.225189837397	0.176555817071	0.0427746355602	-0.172561303494	0.0111666790512	-0.331877948554	-0.163354401478	0.018503611142	0.334598294565	-0.0259910942078	-0.0838931161579	-0.145573198939
Sec16a	0.00209758645616	-0.0607926361756	0.0373012048139	0.0137042502673	0.21846582065	-0.0515827047659	0.108171132419	-0.0229228260665	-0.201263135621	-0.194578112342	-0.0416682790033	-0.15278247622	-0.41757392832	-0.343660890112
Sec16b	-0.0742441774963	-0.0824084337166	0.025336344206	0.0844710652273	-0.0474092795139	0.0505847668376	0.200017425979	0.111647750852	-0.472329929198	-0.685284503985	-0.469447494354	-0.334746216654	-0.67532509871	-0.35761011531
Gtf2h5	-0.0426964709907	-0.177733326685	-0.0491441913925	0.0634982282757	0.0017518575398	0.00672429725882	-0.106917426303	-0.00375864835305	0.169250749371	0.153623374587	0.103092701832	0.134385940239	0.200841490501	0.16532135811
Peg3	-0.023181893495	-0.15854281096	0.0618640246195	0.143259862249	0.0862629237669	-0.0560435196544	0.114430551275	0.0183327458841	-0.0621955938385	-0.0546908801054	0.0929001750901	0.0950509474842	-0.0141343915199	0.0828731755768
Ccdc91	0.243298860781	0.139105357272	0.132047823539	0.0839188448669	0.38680207638	0.040070621384	0.0283449240803	-0.159750694567	-0.0675123766807	-0.0884903087189	-0.00499716401177	-0.123717879207	-0.186168575822	-0.289432843851
9830001H06Rik	-0.156850704783	-0.0377186933342	0.0860490215168	0.126970166216	-0.0106409815746	0.356146553156	0.145109675189	0.379400779749	-0.206378846396	-0.794554726175	-0.636309694413	-0.486508031782	-0.669663060376	-0.632278946503
Smok3b	-0.0660947699792	-0.0373237908756	-0.0718018234997	-0.0530355016404	0.0103106059609	0.04564032616	0.0717073042358	0.10837954763	-0.0453316540739	-0.00665975957057	0.105732184908	0.0238571983234	-0.0130902373452	0.0189300926524
A130012F09	0.111039985049	-0.438439129429	0.0643498051155	-0.0887887881451	0.0497866696536	-0.0629887759435	0.182546124377	-0.0519909813977	0.00678287352294	-0.100345497764	-0.0899792956753	0.0344213709448	-0.061103092854	-0.15459249391
BC002189	0.154936027208	0.258942873936	-0.231817666969	0.0860140358132	-0.0374883654993	0.00747056733913	-0.208845501605	0.175125300026	-0.370244036226	-1.17257544371	-0.177679114334	-0.146936043714	-0.34570634308	-0.190510299624
Pdilt	0.0820522824661	-0.0684917942814	-0.0115652970298	0.00572610067613	0.0583759060675	0.0459441353236	0.020716374063	0.00979159128077	0.0047652254582	0.101766847151	0.00222852518483	0.0277331165012	-0.0381994237542	0.064399991371
Zwint	0.312838388457	0.124758609836	-0.0459414671417	0.184367943728	0.25206951364	0.173085055091	0.131031657403	0.219051814063	0.0184352031378	-0.0957816054861	-0.00484405200871	-0.141980224042	-0.197961980602	-0.232349176161
2310010J17Rik	0.205722334534	0.17612664933	-0.399306082968	-0.0296020808069	-0.177425082105	0.0171979928024	0.0193637210936	0.00440529672187	0.0536681199099	-0.150566039711	-0.434782936793	0.0745802846003	0.018897342864	-0.0758214171585
Golt1b	0.0903763108335	-0.0822056189604	0.0672883205238	0.075378114563	-0.000913430005172	-0.0312237775749	-0.224948047017	-0.144631726643	-0.0225975375918	0.0993961731901	0.232889092802	0.225188420605	0.0277718166369	-0.0384177858975
Golt1a	-0.247207467621	0.336024709415	-0.22956754984	-0.502356531489	-0.263940182359	-0.0461846786062	-0.425707788815	-0.0362432401388	0.427636286802	0.267474805879	-0.0964006712059	0.04912282927	0.506611304619	0.21843170843
Hkdc1	-0.054560834452	-0.0170954858268	-0.251606413563	0.170167365121	0.0865413950413	-0.107197931085	-0.141850714305	0.187848156536	0.227320013969	0.34543576337	0.137433064207	0.311694930966	0.11402637835	-0.100038263887
Sp1	-0.423735680077	-0.758390797181	-0.149113041434	-0.240137056143	-0.443622231852	-0.236584388266	-0.136466393085	0.0592862389441	0.276529615624	0.196584390302	-0.1034988103	-0.115369076272	0.214386264229	0.0665633618963
Gt(ROSA)26Sor	-0.0193588459784	-0.203822852148	-0.070887889524	-0.0985635953173	0.000854506834026	-0.0765436882226	-0.12903856162	0.102303599186	0.325596229352	-0.00364439325178	-0.239105489894	-0.189158456865	-0.0857416996205	-0.195814804247
Med25	-0.114884046544	0.204852707725	-0.00233268104213	-0.0335207260675	0.103040370541	0.0137017066109	0.0198352275015	-0.0385097115122	-0.155606449264	-0.238138795398	-0.20170361574	-0.135516716371	-0.160155900661	-0.162703153521
Csnk2a2	0.00669733345559	-0.155690470305	-0.0153563481395	-0.0350657685277	-0.0592145243702	0.0279220279119	0.0483321922756	-0.00543883615783	-0.0771406297678	-0.149294528419	-0.153633019458	-0.149242026585	-0.120709279321	-0.0916972672511
Csnk2a1	-0.00933022050404	-0.18992304062	0.0415159381195	0.0231919598743	-0.113006231516	-0.106617257982	-0.074809734352	-0.0925532901913	-0.160060657029	-0.14098469682	0.0587223860516	0.0600561571426	0.0422068024853	0.237514232333
Prl7c1	-0.0872835571059	0.0689789408116	0.0599886403545	0.055003967665	-0.0377986910221	-0.0309161237891	0.0304395857615	0.0242612366038	-0.0331903207676	-0.00572489906787	-0.0181317436051	-0.0799225449745	-0.287749186516	-0.0661822104539
Gm7225	-0.0407827028597	0.0115569464185	-0.00474557605363	0.00608787423865	0.00209246390911	0.00675963470743	-0.0268518833615	0.0433048883335	-0.0472160684466	0.0278915764649	0.0176208715549	-0.0460438265039	-0.0174927031648	0.0639847670308
6030440G07Rik	0.137720424237	0.0143235533896	0.0129569115086	-0.0411711095042	0.173062064187	0.0603990875154	-0.0662391513411	-0.00800663568724	0.30164265297	0.229149403245	0.101614228939	0.0453072201501	0.15981575853	-0.0394569152721
Wwc1	-0.276073933917	0.425457903265	0.29782776893	0.00643543506659	0.148371827392	0.170679991288	0.100812290292	-0.0928574751022	0.26386787344	-0.0773797485959	-0.0436924759435	0.0500201064411	0.142438370143	-0.0979197286342
Dkk4	-0.115170257632	0.0454930493879	0.00551741761535	0.0364428328009	0.0425483213596	0.0524298163717	0.0186352286547	0.0617867626712	-0.0368018733169	0.0213910790372	-0.0032422094648	0.107053253311	-0.0201375739795	-0.0672956298825
Dkk2	0.0635568696654	0.0652701714161	0.0448170691187	0.180135025045	0.0885077586271	-0.088650878455	-0.0167548550923	0.0336250100575	-0.0615711083211	0.0890082816604	0.532100356164	0.130156741395	0.0188642435054	0.442383005224
Zswim6	-0.106353975529	-0.333702419652	-0.0179992956898	0.132764580266	-0.238506894498	-0.0459653585461	0.0226892961093	0.0785810938567	0.033930272091	-0.0146654786916	0.00433119754596	-0.0810611436351	0.073502064457	0.070582200126
Gm17456	-0.0359196746765	0.0504175949389	-0.00911264956348	0.0466900021815	-0.00729289266991	0.0300703636373	0.0128867658727	0.0680691059387	-0.0120662933413	-0.0190504214149	0.0036501027313	0.0182923709202	-0.0541702725363	0.0502763984382
Dkk1	-0.0148962148969	0.000493374121511	0.0417940453353	-0.00201288850213	0.00194843648303	-0.00254664436187	0.022770296981	0.0671721664229	0.0116055293568	-0.00811421056755	0.018662749464	0.0171134498047	-0.045601249832	-0.0744811905457
Olfr780	-0.114092007603	-0.0637177082678	-0.159640607059	-0.239469646938	-0.333498769492	-0.0282435103457	-0.228274927272	-0.0736421030525	-0.143138038864	0.00875898620243	-0.0400487322432	-0.0395704978592	0.149250592241	-0.0061324144294
Terf2ip	-0.0354259476021	-0.0503118060581	-0.0226075356426	-0.0187265370296	0.0537548858993	-0.0133225119797	0.0166890161283	-0.0328981026229	-0.106722412889	-0.224315028268	-0.278447075088	-0.105337417534	-0.106537886588	-0.247372009175
Rnf8	0.220185881251	-0.0304283328297	-0.00125231787565	0.0312394003652	0.195840215442	-0.0256496324766	0.0829780907649	-0.0192019349741	-0.0976631871655	-0.132982699571	-0.157319987797	-0.153360143012	-0.0976432772195	-0.295289403364
Rnf6	-0.37021238212	0.011459316012	0.000632113917584	0.109110001288	0.128961515882	-0.0774635444314	0.0950966665193	-0.0719791807806	0.0509412030666	0.53500112735	0.525902034207	0.380742477051	0.352272518471	0.358535222782
Rnf7	-0.217592794557	-0.19107967249	-0.00298801901635	-0.183237338613	-0.214915735685	0.0967611407436	-0.380642187081	-0.168033335318	0.299968793894	0.224729457125	0.0195361112952	0.127920419092	0.286181846102	0.22146702292
Rnf4	0.0130945828924	-0.120950034331	-0.0221023793421	0.0858839925074	-0.0122726625032	-0.0327010968505	0.217959962043	0.0791129545309	-0.102656679802	0.0979681670504	0.134252006737	-0.0770169613802	-0.0213627944735	0.123508038788
Rnf5	0.0565542145392	0.0780966977427	0.146801846574	0.110898861951	0.156641363895	-0.100179967164	0.0763869061559	-0.13318315846	-0.319891789201	-0.556364692484	-0.419829644114	-0.462691475051	-0.49370166837	-0.627983733818
4632434I11Rik	-0.00538758672663	-0.0527253088446	0.118158417621	0.155869281191	0.263482280689	0.0231450166201	-0.00143529974431	-0.15238070069	0.00498541182981	0.191661264477	0.566136119408	0.185670621855	0.105394689873	0.393523597934
Chmp6	0.211759125411	0.137717353123	0.066635836019	0.287666231166	0.395470711409	0.0953785257817	0.0720835531559	0.152252027125	-0.389127794379	-0.554478444694	-0.0146601995944	-0.50091362628	-0.801685373651	-0.650416953569
Net1	-0.146815306386	-0.0663882418302	-0.274667323142	-0.0749487032096	-0.0909797719391	-0.157740740341	-0.121960463139	0.010835909307	0.0172157791298	-0.221118554805	-0.174913611497	-0.15612167526	-0.143994449765	-0.261112581287
Zswim1	0.159008658738	-0.0380043633837	0.158883249393	-0.277750180389	-0.152549577403	-0.0122734374876	-0.417880319189	-0.417358536236	0.0950079126853	0.208291899987	0.0363558204096	0.402037087502	0.384187932807	0.183893121806
Recql5	0.312751413266	0.142675951474	0.240750701856	0.242979714851	0.401132461709	0.187956647335	0.422451801586	0.227407709729	-0.334562859126	-0.586824260563	-0.345255495494	-0.434094162588	-0.647206619104	-0.466362932872
Il13ra2	0.0026320562232	-0.0699017901298	-0.0296227367708	-0.0514540035794	-0.0106243067797	0.0434931330309	-0.121314672965	-0.132727774631	-0.0402117909001	0.0381952627998	0.062828677292	0.0592097395147	-0.0779587251446	-0.0525867610766
Sclt1	-0.335491720804	0.144775416708	-0.0144437373329	0.20617787281	0.213529610881	0.0648097560457	0.103756528157	0.0854797207719	0.053561181283	0.180631583214	0.320313851431	0.294869324812	0.231969400543	0.370382424276
H2-D1	-0.108277302834	-0.168197078188	-0.014254699995	0.00911121735824	0.103900687091	0.140800339656	0.49283810692	0.397627343253	-0.171762699958	0.519681971555	0.769323476325	0.112666302752	0.590740417226	0.415738198198
Gcnt1	0.291010909071	0.158264995075	0.0105283529522	0.254175184171	0.206972743217	0.0313015938081	0.147964122627	-0.0525668245338	0.0228175571158	0.170587993206	0.460301387024	0.0296378317574	0.157775324365	0.0955795333363
Fam170b	0.0170494128434	0.174805738254	-0.0592223355596	-0.213629114689	-0.0691308819523	-0.0868546534315	-0.0126169729457	-0.00449900881039	-0.285164886109	-0.237992094555	-0.0489025716357	-0.322383590625	-0.247902106704	-0.194034652573
H2-D4	-0.0444352372603	0.140722924783	-0.137578064108	-0.230838423341	0.13382699645	-0.0398515853374	0.295525041406	0.448481781517	-0.145319199781	0.772410450953	1.07702554908	0.139741607368	0.868631453804	0.86689503439
Paqr8	0.155305108512	0.147737303679	0.313458479908	0.09206287733	0.0288732602241	-0.0294627956431	-0.242385846788	-0.274365411244	-0.0173772246719	-0.346340778756	-0.322848740852	-0.126195737776	-0.00454977817128	-0.291901948935
Ggt1	0.17976893854	0.159523900934	0.0830925358629	0.150457684601	0.277959223936	0.143439171549	0.299854823141	0.279277963876	-0.204307204123	-0.207907345206	-0.0338762432092	-0.126251069296	-0.191476337683	0.220987436903
C430039J01Rik	-0.0254983420877	0.0163396179928	-0.0191986674634	0.0153915133562	-0.0771550917205	-0.0121232870834	0.0435363765207	-0.00770907606324	0.112556249429	0.0492642494258	0.0713650930532	0.18551718071	0.0262927738667	0.124936378519
Naif1	0.103635427104	0.0527014867371	0.0598640387324	0.0231881685324	-0.0273398828976	0.13074106455	-0.0673132055716	0.01500304152	0.00655528198439	-0.0992960426924	-0.101556563283	-0.00745070416511	-0.120945273465	-0.0747763219437
Mark4	-0.22208445244	0.00978036847551	0.0722670227358	0.0239074300588	0.200748232228	0.0267392507593	0.241166538119	-0.0410296353831	0.0814159740337	-0.030962410387	-0.0265947834832	-0.176824670174	-0.120386090309	-0.0941111969364
Als2cr11	-0.134044503006	0.0380751574449	-0.0204024072582	0.0167844509964	0.0820732360375	0.0488795505691	0.0954654035831	0.0889121875914	0.0684691290172	-0.0503853254684	0.0442060587985	-0.0149892597448	0.0758618402109	-0.00934179642257
Als2cr12	0.0116431084157	0.144741077003	0.0449413862898	0.0592153367725	0.0177149420935	0.0605795908796	-0.0629311508691	-0.0910678661097	0.019837620286	-0.0316379834299	-0.0275142028124	0.0655942587541	0.0746627691265	0.120376412863
Mark1	0.0619300665195	-0.19099110153	-0.0357502331534	0.181164780649	0.0154141754845	-0.0509404023222	0.105511990938	0.128010203439	-0.131995217456	-0.102798589777	0.11573676229	-0.079965185574	-0.136685152266	-0.383555383341
Mark2	-0.0972060165991	-0.0398129641782	0.169522724569	0.0167464762701	0.0467335165653	-0.0552346302603	0.249998956948	-0.0520534523241	-0.219466277693	-0.120990743423	0.00958702236161	0.0116321530475	-0.000380875555912	0.0973702588076
Mark3	-0.163632020596	-0.235648584363	0.0252359284525	0.0472649668606	-0.0172179870678	-0.0555305567061	0.149653867088	0.074101590727	-0.101395060791	0.0150618487089	0.0305367160717	-0.125285087888	-0.0687575776148	0.0757585503822
Gm378	-0.0711259593347	0.0316135911101	0.00524939682717	0.0419719818203	0.135682322437	0.0404847794929	-0.0675445903857	-0.00187763085753	0.0130398060498	-0.463586811412	0.0160178514087	0.0259268595381	-0.0580567979308	-0.0443805366665
Slc12a9	0.0359285510158	0.124561383104	0.0468440586995	0.0997748791354	0.117400382829	0.150800152113	0.347799548584	0.0536454467928	-0.610888114612	-0.443260860049	-0.208193493491	-0.192590504563	-0.242826588336	-0.370867593857
4930565D16Rik	-0.0218878028586	-0.0657846445351	0.0697837578697	0.0150363477799	-0.010476396062	0.00996076830688	0.0530523109776	0.0566780400304	0.0136295315922	0.0429505474645	0.00785296396713	0.0143130402486	0.0882389884669	0.0126602876806
5830453K13Rik	-0.000281844470902	0.0443842570481	0.0094838360937	-0.00373778637767	0.00768010205909	0.0306804169458	-0.0325879807671	-0.0972311390939	-0.00969774643877	0.066397643786	-0.0555773171763	-0.0066267688949	0.00826351519481	0.00134201848652
C330024D21Rik	0.214002309113	-0.112148386848	0.0275632732713	0.0116777851601	0.0199239313337	0.0375589968098	0.202385531721	-0.0218842185815	-0.00764298638681	0.00113017947272	-0.0101879553329	-0.0172891417445	-0.0689174010125	0.0137403106113
